nom,roadname,gestionnaire,parc_id,sens_aire,nature,core,double,amenageur,operateur,p_cum,p_max,id_station_itinerance,station_id
Les Marches,,,1484,,aire de repos,False,,,,,,,
Val Gelon Sud,,,2063,sud,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587405,11642
Val Gelon Sud,,,2063,sud,aire de service,True,,Ionity,Ionity,2343.0,400.0,FRIOYP9587464,11661
l'Arclusaz Nord,,,2249,nord,aire de service,True,,,,,,,
l'Abis Nord,,,2064,nord,aire de service,True,,Tesla,Tesla,7000.0,250.0,FRTSLP11606,17262
Le Granier Sud,,,2252,sud,aire de service,True,,Tesla,Tesla,7250.0,250.0,FRTSLP11605,17261
,,,2369,,aire de service,True,,bp Pulse,bp Pulse,6000.0,500.0,FRBPEP3EA046,6961
,,,2369,,aire de service,True,,IZIVIA EXPRESS,IZIVIA,700.0,200.0,FRE04POAZS225,7415
,,,2369,,aire de service,True,,IZIVIA EXPRESS,IZIVIA,600.0,150.0,FRE04POAZS226,7416
,,,2369,,aire de service,True,,SPBR1,EASYCHARGE,44.0,22.0,FREBNPBMEDT,8260
,,,2369,,aire de service,True,,Tesla,Tesla,1000.0,125.0,FRTSLP1734,17285
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,2996.24,360.0,FRSWSP89235756,16962
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,72.08,50.0,FRSWSP89235803,16963
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,471.68,224.8,FRSWSP89470013,16998
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,44.16,22.08,FRSWSP89615325,17004
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,142.07999999999998,60.0,FRSWSP90158545,17026
,,,2368,,aire de service,False,,Sowatt Solutions,Sowatt Solutions,66.24,22.08,FRSWSP90830887,17055
l'Omble,,,1499,,aire de repos,True,,,,,,,
Lavaret,,,1496,,aire de repos,True,,,,,,,
Romagnieu Sud,,,2066,sud,aire de service,True,,,,,,,
Le Guiers Nord,,,2253,nord,aire de service,True,,Fastned France,Fastned France,2400.0,300.0,FRFASP50811,10637
Le Guiers Nord,,,2253,nord,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,2250.5,300.0,FRVIAP103105,18127
Le Lac,,,1551,,aire de repos,False,,,,,,,
Neyrolles,,,1552,,aire de repos,False,,,,,,,
La Michaille,,,1547,,aire de repos,False,,,,,,,
La Semine,,,1548,,aire de repos,False,,,,,,,
La Michaille,,,1549,,aire de repos,False,,,,,,,
La Semine,,,1550,,aire de repos,False,,,,,,,
Valleiry Sud,,,2086,sud,aire de service,False,,Ionity,Ionity,1543.0,350.0,FRIOYP9587366,11631
Valleiry Nord,,,2267,nord,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,800.0,175.0,FRHPCPNF080288,11134
Téléphérique du Salève,,,1553,,aire de repos,False,,,,,,,
Eteaux,,,1540,,aire de repos,False,,,,,,,
Evires,,,1541,,aire de repos,False,,,,,,,
Groisy Ouest,,,2087,ouest,aire de service,False,,Fastned France,Fastned France,1200.0,300.0,FRFASP11568716,10594
Crêts Blancs Est,,,2265,est,aire de service,False,,Fastned France,Fastned France,1200.0,300.0,FRFASP11568717,10595
La Ravoire,,,1535,,aire de repos,False,,,,,,,
Ponts de la Caille,,,1536,,aire de repos,False,,,,,,,
Fontanelles Est,,,2085,est,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,450.0,175.0,FRHPCPNF080200TOTEM,11126
La Ripaille Ouest,,,2266,ouest,aire de service,False,,Ionity,Ionity,2243.0,350.0,FRIOYP9587530,11686
Albens,,,1506,,aire de repos,False,,,,,,,
Saint Girod,,,1507,,aire de repos,False,,,,,,,
Mouxy Ouest,,,2065,ouest,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,450.0,175.0,FRHPCPNF080072TOTEM,11106
Drumettaz Est,,,2254,est,aire de service,False,,Ionity,Ionity,1543.0,350.0,FRIOYP9587272,11590
,,,2365,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,1200.0,300.0,FRHPCPNF004133,10887
,,,2364,,aire de service,False,,SPBR1,EASYCHARGE,143.0,50.0,FREBNPBRTCX,8556
Passy Mt Blanc,,,1529,,aire de repos,False,,,,,,,
Bonneville Nord,,,1264,nord,aire de service,False,,,,,,,
Bonneville Sud,,,2060,sud,aire de service,False,,Ionity,Ionity,2243.0,350.0,FRIOYP9587541,11691
La Valliere,,,1584,,aire de repos,False,,,,,,,
Savigny,,,1585,,aire de repos,False,,,,,,,
Poulet de Bresse Ouest,,,1268,ouest,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,2700.0,300.0,FRHPCPNF080343TIERSTOTEMSA,11144
Poulet de Bresse Ouest,,,1268,ouest,aire de service,False,,Tesla,Tesla,3000.0,150.0,FRTSLP3319,17451
Poulet de Bresse Est,,,2089,est,aire de service,False,,,,,,,
Saint Ambreuil Ouest,,,2091,ouest,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,2100.0,300.0,FRHPCPNF080341TIERSTOTEM,11142
La Ferté Est,,,2157,est,aire de service,True,,Fastned France,Fastned France,2400.0,300.0,FRFASP11568663,10583
Boyer,,,1582,,aire de repos,True,,,,,,,
Jugy,,,1583,,aire de repos,True,,,,,,,
Uchizy,,,1574,,aire de repos,True,,,,,,,
Farges,,,1577,,aire de repos,True,,,,,,,
Mâcon Saint Albain Ouest,,,2090,ouest,aire de service,True,,Ionity,Ionity,3443.0,350.0,FRIOYP9587419,11649
Macon la Salle Est,,,2158,est,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,2550.0,175.0,FRHPCPNF059190TOTEM,10957
Crèches,,,1558,,aire de repos,True,,,,,,,
Les Sablons,,,1559,,aire de repos,True,,,,,,,
Les Planons,,,1560,,aire de repos,False,,,,,,,
Musée de la Bresse,,,1561,,aire de repos,False,,,,,,,
Bourg Jasseron Nord,,,2084,nord,aire de service,False,,,,,,,
Bourg Teyssonge Sud,,,2263,sud,aire de service,False,,CityFMET,SPIE CityNetworks,2081.0,300.0,FREVAP01195A,10217
Bourg Teyssonge Sud,,,2263,sud,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,600.0,150.0,FRHPCPNF076523TOTEM,11038
Beny,,,1562,,aire de repos,False,,,,,,,
Marmont,,,1563,,aire de repos,False,,,,,,,
Ceignes Cerdon Nord,,,2088,nord,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF078387TOTEM,11075
Ceignes Haut Bugey Sud,,,2264,sud,aire de service,False,,Ionity,Ionity,1543.0,350.0,FRIOYP9587412,11644
Neuville,,,1542,,aire de repos,False,,,,,,,
Certines,,,1543,,aire de repos,False,,,,,,,
Tossiat,,,1544,,aire de repos,False,,,,,,,
Chazey sur Ain,,,1527,,aire de repos,False,,,,,,,
Les Brotteaux,,,1528,,aire de repos,False,,,,,,,
Beynost Nord,,,1510,nord,aire de repos,False,,E-TOTEM INFRADIV,E-Totem,544.0,150.0,FRETIP01043A,9938
Beynost Nord,,,1510,nord,aire de repos,False,,IZIVIA FAST,IZIVIA,300.0,150.0,FRIZFPFAST185,11867
Beynost Sud,,,1511,sud,aire de repos,False,,,,,,,
Lyon Montluel Sud,,,2082,sud,aire de service,False,,Ionity,Ionity,1543.0,350.0,FRIOYP9587426,11651
Lyon Montluel Sud,,,2082,sud,aire de service,False,,TOURMALINE REAL ESTATE,WAAT Umbrella-Copro,94.0,47.0,FRWA2P631967,18440
Lyon Dagneux Nord,,,2271,nord,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,50.0,50.0,FRHPCPNF078118,11051
Lyon Dagneux Nord,,,2271,nord,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,4872.0,300.0,FRVIAP101111,18098
Saint Priest Sud,,,2077,sud,aire de service,True,,Tesla,Tesla,1800.0,150.0,FRTSLP1750,17298
Manissieux Nord,,,2268,nord,aire de service,True,,Tesla,Tesla,1800.0,150.0,FRTSLP1749,17297
Dardilly Est,,,1262,est,aire de service,True,,Bump,Bump,308.4,22.0,FRBMPP647897P,6892
Dardilly Est,,,1262,est,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,4000.0,400.0,FRVIAP152003,18367
Paisy Ouest,,,2081,ouest,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1200.0,300.0,FRHPCPNF080046TOTEM,11098
Mionnay Est,,,2083,est,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587331,11614
Mionnay Ouest,,,2270,ouest,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587336,11616
Taponas,,,2092,,aire de service,True,,Ionity,Ionity,3443.0,350.0,FRIOYP9587214,11570
Dracé,,,2262,,aire de service,True,,Fastned France,Fastned France,2400.0,300.0,FRFASP11568662,10582
Boitray,,,1538,,aire de repos,True,,,,,,,
Patural,,,1539,,aire de repos,True,,,,,,,
Limas Ouest,,,1532,ouest,aire de repos,True,,,,,,,
Limas Est,,,1533,est,aire de repos,True,,Power Dot France,Power Dot France,952.0,200.0,FRPD1PIBSVSS,14167
Les Chères Ouest,,,2093,ouest,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,2250.5,300.0,FRVIAP103102,18124
Les Chères Est,,,2269,est,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,2250.5,300.0,FRVIAP103101,18123
Bully Nord,,,1522,nord,aire de repos,True,,,,,,,
Bully Sud,,,1523,sud,aire de repos,True,,,,,,,
A89 - LA LOIRE,,ASF,2094,,aire de service,True,,Ionity,Ionity,2343.0,400.0,FRIOYP9587119,11560
A72 - LA PLAINE DU FOREZ OUEST,,ASF,2104,ouest,aire de service,False,,Shell Recharge,Shell Recharge,1544.0,300.0,FRSHEP5404065,16593
A72 - LA PLAINE DU FOREZ EST,,ASF,2255,est,aire de service,False,,Fastned France,Fastned France,2400.0,300.0,FRFASP11568709,10590
Ardilliers,,,1518,,aire de repos,True,,,,,,,
Bruyeres,,,1519,,aire de repos,True,,,,,,,
,,,2373,,aire de service,False,,,,,,,
,,,2372,,aire de service,False,,,,,,,
Pierrefitte-sur-Loire,,,1573,,aire de repos,False,,,,,,,
,,,2374,,aire de service,False,,SPBR1,EASYCHARGE,144.0,50.0,FREBNPBXMAS,8894
Bourbonnais Sud,,,1267,sud,aire de service,False,,,,,,,
Bourbonnais Nord,,,2097,nord,aire de service,False,,Ionity,Ionity,2243.0,350.0,FRIOYP9587369,11633
Bourbonnais Nord,,,2097,nord,aire de service,False,,Tesla,Tesla,3000.0,250.0,FRTSLP17909,17319
Grand Meaulnes,,,1578,,aire de repos,True,,,,,,,
Vallon,,,1579,,aire de repos,True,,,,,,,
Allier Saulzet Est,,,2098,est,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,3672.0,300.0,FRVIAP101108,18095
Allier Doyet Ouest,,,2261,ouest,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,3672.0,300.0,FRVIAP101109,18096
Amarons,,,1566,,aire de repos,False,,,,,,,
Bedun,,,1567,,aire de repos,False,,,,,,,
Cressanges,,,1570,,aire de repos,False,,,,,,,
Chantelle en Bourbonnais,,,1556,,aire de repos,True,,,,,,,
La Bouble,,,1557,,aire de repos,True,,,,,,,
Volcans d'Auvergne / Les Volcans Est,,,1263,est,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF070641TOTEMSA,11032
Volcans d'Auvergne / Les Volcans Ouest,,,2101,ouest,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,4500.0,300.0,FRHPCPNF080175TOTEM,11117
A89 - MANZAT,,ASF,2100,,aire de service,False,,Electra,Electra,3844.0,300.0,FRELCP12953932,9391
Heume l'Eglise,,,1504,,aire de repos,False,,,,,,,
Prondines,,,1505,,aire de repos,False,,,,,,,
Montpertuis,,,1530,,aire de repos,True,,,,,,,
Pessat Villeneuve,,,1531,,aire de repos,True,,,,,,,
Clermont Est,,,1517,est,aire de repos,True,,,,,,,
Clermont Ouest,,,1516,ouest,aire de repos,True,,E-TOTEM INFRADIV,E-Totem,566.0,150.0,FRETIP63164A,10117
A89 - LIMAGNE,,ASF,2096,,aire de service,True,,,,,,,
,,,2428,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF059748,10994
Les Pins,,,1525,,aire de repos,True,,,,,,,
Aire du Lac,,,1526,,aire de repos,True,,,,,,,
Branchillon,,,1514,,aire de repos,True,,,,,,,
Les Pacages,,,1515,,aire de repos,True,,,,,,,
Martres d'Artière Nord,,,1512,nord,aire de repos,True,,,,,,,
Martres d'Artière Sud,,,1513,sud,aire de repos,True,,,,,,,
A89 - HAUT FOREZ SUD,,ASF,2257,sud,aire de service,True,,Plenitude On The Road,Plenitude On The Road,5637.0,300.0,FRPLNP12228384,14856
A89 - HAUT FOREZ NORD,,ASF,2095,nord,aire de service,True,,Plenitude On The Road,Plenitude On The Road,5586.0,400.0,FRPLNP10525904,14834
A89 - HAUT FOREZ NORD,,ASF,2095,nord,aire de service,True,,Plenitude On The Road,Plenitude On The Road,1702.0,400.0,FRPLNP10525905,14835
A89 - HAUT FOREZ NORD,,ASF,2095,nord,aire de service,True,,Shell Recharge,Shell Recharge,94.0,50.0,FRSHEP4696230,16576
Suchères,,,1521,,aire de repos,True,,,,,,,
,,,2379,,aire de service,False,,,,,,,
,,,2377,,aire de service,False,,Ionity,Ionity,4343.0,350.0,FRIOYP9587714,11716
,,,2378,,aire de service,False,,Ionity,Ionity,1543.0,350.0,FRIOYP9587462,11660
A89 - CHAVANON,,ASF,2102,,aire de service,False,,Atlante,Atlante France,6732.0,300.0,FRATLPFR00308,6591
,,,2380,,aire de service,False,,,,,,,
,,,2423,,aire de service,False,,Ionity,Ionity,2243.0,350.0,FRIOYP9587325,11610
,,,2423,,aire de service,False,,IZIVIA FAST,IZIVIA,600.0,150.0,FRIZFPFAST572,12251
,,,2423,,aire de service,False,,Tesla,Tesla,9200.0,360.0,FRTSLP1720,17274
Monistrol,,,1467,,aire de repos,False,,,,,,,
Feugerolles,,,2256,,aire de service,False,,,,,,,
Feugerolles,,,2103,,aire de service,False,,,,,,,
Veauchette Nord,,,1493,nord,aire de repos,False,,,,,,,
Chaninats,,,1500,,aire de repos,False,,,,,,,
Chante Perdrix,,,1501,,aire de repos,False,,,,,,,
La Chabure,,,2105,,aire de service,False,,,,,,,
,,,2381,,aire de service,False,,SEMOB,E-Totem,143.0,50.0,FRESEPS42207AC,9849
,,,2381,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,1000.0,150.0,FRHPCPNF078181,11056
,,,2382,,aire de service,False,,,,,,,
Blacheronde,,,1465,,aire de repos,True,,,,,,,
Combe Tourmente,,,1463,,aire de repos,True,,,,,,,
Bornaron,,,1459,,aire de repos,True,,Electra,Electra,3322.0,400.0,FRELCP12954203,9570
La Galaure,,,1460,,aire de repos,True,,,,,,,
A7 - SAINT-RAMBERT D'ALBON OUEST,,ASF,2273,ouest,aire de service,True,,Ionity,Ionity,3043.0,400.0,FRIOYP9587258,11587
A7 - SAINT-RAMBERT D'ALBON EST,,ASF,2074,est,aire de service,True,,Ionity,Ionity,2943.0,350.0,FRIOYP9587202,11567
Auberives,,,1479,,aire de repos,True,,,,,,,
Grande Borne,,,1476,,aire de repos,True,,,,,,,
A7 - ROUSSILLON,,ASF,2075,,aire de service,True,,Shell Recharge,Shell Recharge,2944.0,300.0,FRSHEP5242817,16590
Vienne Ouest,,,1485,ouest,aire de repos,True,,,,,,,
Vienne Est,,,1487,est,aire de repos,True,,,,,,,
A46S - COMMUNAY NORD,,ASF,2078,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF062085,11015
A46S - COMMUNAY NORD,,ASF,2078,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,450.0,175.0,FRHPCPNF078183TOTEM,11058
A7N - SEREZIN,,ASF,2079,,aire de service,True,,,,,,,
A7N - SOLAIZE,,ASF,2080,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,903.0,300.0,FRHPCPNF006467TOTEM,10889
l'Isle d'Abeau Sud,,,2076,sud,aire de service,True,,,,,,,
l'Isle d'Abeau Nord,,,2274,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF059672TOTEM,10985
l'Isle d'Abeau Nord,,,2274,nord,aire de service,True,,Ionity,Ionity,3443.0,350.0,FRIOYP9587413,11645
Le Vernay,,,1497,,aire de repos,True,,,,,,,
Coiranne,,,1498,,aire de repos,True,,,,,,,
Marouettes,,,1494,,aire de repos,True,,,,,,,
Sitelles,,,1495,,aire de repos,True,,,,,,,
Chanses,,,1491,,aire de repos,False,,,,,,,
Ponteray,,,1492,,aire de repos,False,,,,,,,
Oyeu,,,1477,,aire de repos,False,,,,,,,
Burcin,,,1478,,aire de repos,False,,,,,,,
Chambaran,,,1461,,aire de repos,False,,,,,,,
Saint Sauveur,,,1462,,aire de repos,False,,,,,,,
l'Albenc,,,1464,,aire de repos,False,,,,,,,
Royans-Vercors Ouest,,,2069,ouest,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,2250.5,300.0,FRVIAP103106,18128
Porte de la Drôme Est,,,2258,est,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,2249.0,300.0,FRVIAP103107,18129
Les Marthes Nord,,,1258,nord,aire de service,False,,SPBR1,EASYCHARGE,143.0,50.0,FREBNPBHMGM,8023
Les Marthes Nord,,,1258,nord,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,900.0,300.0,FRHPCPNF077241TOTEM,11039
Bayale Sud,,,2073,sud,aire de service,False,,,,,,,
La Bouterne,,,1457,,aire de repos,True,,Electra,Electra,3722.0,400.0,FRELCP12954245,9588
A7 - LATITUDE 45,,ASF,2072,,aire de service,True,,Electra,Electra,8644.0,300.0,FRELCP12953940,9397
A7 - PONT DE L'ISERE,,ASF,2259,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF080071TOTEM,11105
A7 - PORTES LES VALENCE EST,,ASF,2260,est,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1750.0,175.0,FRHPCPNF058969TOTEMSA,10948
A7 - PORTES LES VALENCE OUEST,,ASF,2071,ouest,aire de service,True,,Tesla,Tesla,4000.0,250.0,FRTSLP29498,17346
Les Fruitiers,,,1453,,aire de repos,False,,,,,,,
Bellevue,,,1450,,aire de repos,True,,,,,,,
Bras De Zil,,,1448,,aire de repos,True,,,,,,,
Livron,,,1449,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800069,5318
Livron,,,1449,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800071,5319
Livron,,,1449,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800072,5320
Livron,,,1449,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800073,5321
Livron,,,1449,,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800405,5491
Livron,,,1449,,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800748,5622
A7 - SAULCE,,ASF,2070,,aire de service,True,,Fastned France,Fastned France,5100.0,300.0,FRFASP11568837,10618
Logis Neuf,,,1446,,aire de repos,True,,,,,,,
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,800.0,400.0,FRALLPGO800400,5486
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,800.0,400.0,FRALLPGO800401,5487
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,800.0,400.0,FRALLPGO800402,5488
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,800.0,400.0,FRALLPGO800403,5489
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800404,5490
La Coucourde,,,1447,,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800744,5620
Savasse,,,1445,,aire de repos,True,,,,,,,
Roubion,,,1444,,aire de repos,True,,,,,,,
A7 - MONTELIMAR EST,,ASF,2248,est,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587339,11618
A7 - MONTELIMAR EST,,ASF,2248,est,aire de service,True,,Ionity,Ionity,4643.0,400.0,FRIOYP9587697,11712
A7 - MONTELIMAR OUEST,,ASF,2130,ouest,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587320,11607
A7 - MONTELIMAR OUEST,,ASF,2130,ouest,aire de service,True,,Ionity,Ionity,4643.0,400.0,FRIOYP9587686,11711
Donzere,,,1438,,aire de repos,True,,,,,,,
Pierrelatte,,,1436,,aire de repos,True,,,,,,,
Tricastin,,,1431,,aire de repos,True,,Electra,Electra,3922.0,400.0,FRELCP12954397,9629
Tricastin,,,1431,,aire de repos,True,,Power Dot France,Power Dot France,1322.0,200.0,FRPD1PMBLBLN,14528
A7 - MORNAS LES ADRETS,,ASF,2129,,aire de service,True,,Ionity,Ionity,5743.0,350.0,FRIOYP9587223,11574
A7 - MORNAS VILLAGE,,ASF,1248,,aire de service,True,,Ionity,Ionity,5809.0,350.0,FRIOYP9587296,11597
Le Coudoulet,,,1418,,aire de repos,True,,,,,,,
Orange le Gres,,,1419,,aire de repos,True,,Electra,Electra,2922.0,400.0,FRELCP12954414,9634
Ventabren Nord,,,1359,nord,aire de repos,True,,,,,,,
Ventabren Sud,,,1360,sud,aire de repos,True,,,,,,,
Lançongare,,,1362,,aire de repos,True,,,,,,,
A7 - LANCON DE PROVENCE OUEST,,ASF,1236,ouest,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,4500.0,300.0,FRHPCPNF059189TOTEM,10956
A7 - LANCON DE PROVENCE EST,,ASF,1235,est,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,4500.0,300.0,FRHPCPNF007052TOTEM,10892
Lancon Est,,,2125,est,aire de service,True,,,,,,,
Lançon Ouest,,,2238,ouest,aire de service,True,,,,,,,
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800430,5515
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800431,5516
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800432,5517
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800433,5518
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,400.0,200.0,FRALLPGO800434,5519
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800435,5520
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800436,5521
Lamanon,,,1370,,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800721,5611
Senas Est,,,1378,est,aire de repos,True,,,,,,,
Senas Ouest,,,1379,ouest,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800425,5511
Senas Ouest,,,1379,ouest,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800427,5512
Senas Ouest,,,1379,ouest,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800428,5513
Senas Ouest,,,1379,ouest,aire de repos,True,,Allego,Allego,400.0,200.0,FRALLPGO800429,5514
Senas Ouest,,,1379,ouest,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800700,5603
Merle Nord,,,1366,nord,aire de repos,True,,,,,,,
Merle Sud,,,1367,sud,aire de repos,True,,,,,,,
Saint Martin,,,1364,,aire de repos,True,,,,,,,
Saint Martin,,,1365,,aire de repos,True,,,,,,,
Cavaillon Est,,,1387,est,aire de repos,True,,,,,,,
Cavaillon Ouest,,,1386,ouest,aire de repos,True,,,,,,,
Cabannes,,,1390,,aire de repos,True,,,,,,,
Noves,,,1391,,aire de repos,True,,,,,,,
A7 - MORIERES,,ASF,1243,,aire de service,True,,Ionity,Ionity,2443.0,350.0,FRIOYP9587251,11583
Fournalet,,,1407,,aire de repos,True,,,,,,,
A7 - SORGUES,,ASF,2128,,aire de service,True,,Ionity,Ionity,5843.0,600.0,FRIOYP9587247,11581
A9 - TAVEL SUD,,ASF,2106,sud,aire de service,True,,Ionity,Ionity,1543.0,350.0,FRIOYP9587500,11673
A9 - TAVEL NORD,,ASF,2226,nord,aire de service,True,,Ionity,Ionity,1543.0,350.0,FRIOYP9587490,11669
Roquemaure Nord,,,1409,nord,aire de repos,True,,,,,,,
Roquemaure Sud,,,1410,sud,aire de repos,True,,,,,,,
Estezargues Nord,,,1401,nord,aire de repos,True,,Electra,Electra,3222.0,400.0,FRELCP12954424,9638
Estezargues Sud,,,1402,sud,aire de repos,True,,Electra,Electra,2422.0,400.0,FRELCP12954426,9639
A9 - MARGUERITTES NORD,,ASF,2108,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF059193TOTEM,10958
A9 - MARGUERITTES SUD,,ASF,2109,sud,aire de service,True,,Atlante,Atlante France,6010.0,300.0,FRATLPFR00310,6593
A9 - MARGUERITTES SUD,,ASF,2109,sud,aire de service,True,,reGARD,Bouygues Energies & Services,44.16,22.08,FRS30P30156002,15258
Ledenon Nord,,,1394,nord,aire de repos,True,,,,,,,
Ledenon Sud,,,1395,sud,aire de repos,True,,,,,,,
Arles,,,1373,,aire de repos,True,,,,,,,
Arles,,,1375,,aire de repos,True,,,,,,,
Les Cantarelles,,,2107,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,600.0,150.0,FRHPCPNF059678,10986
Caissargues,,,1380,,aire de repos,True,,,,,,,
Nimes-Costieres,,,1381,,aire de repos,True,,,,,,,
Milhaud Nord,,,1382,nord,aire de repos,True,,,,,,,
Milhaud Sud,,,1383,sud,aire de repos,True,,,,,,,
Vergeze Nord,,,1377,nord,aire de repos,True,,,,,,,
Vergeze Sud,,,1376,sud,aire de repos,True,,,,,,,
A9 - AMBRUSSUM SUD,,ASF,2110,sud,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1050.0,150.0,FRHPCPNF059051TOTEM,10953
A9 - AMBRUSSUM NORD,,ASF,2227,nord,aire de service,True,,Fastned France,Fastned France,2400.0,300.0,FRFASP11568705,10588
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800408,5494
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800409,5495
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800410,5496
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800411,5497
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,400.0,200.0,FRALLPGO800412,5498
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800413,5499
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800414,5500
Nabrigas,,,1372,,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800707,5609
,,,2383,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF070002TOTEM,11028
,,,2383,,aire de service,False,,Tesla,Tesla,5000.0,250.0,FRTSLP30250,17406
Aire du viaduc de Millau,,,1416,,aire de repos,False,,,,,,,
,,,2384,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,900.0,150.0,FRHPCPNF078230TOTEM,11068
