,id_station_itinerance,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
142,FRATLPFR00296,2025-05-28,22,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
143,FRATLPFR00296,2025-05-28,23,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
144,FRATLPFR00303,2025-05-28,0,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
145,FRATLPFR00303,2025-05-28,1,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
146,FRATLPFR00303,2025-05-28,2,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
147,FRATLPFR00303,2025-05-28,3,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
148,FRATLPFR00303,2025-05-28,4,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
149,FRATLPFR00303,2025-05-28,5,9,0.0,30.0,0.0,0.0,30.0,False,False,2025-05-28 05:00:00
150,FRATLPFR00303,2025-05-28,6,9,0.0,15.0,0.0,0.0,45.0,False,False,2025-05-28 06:00:00
151,FRATLPFR00303,2025-05-28,7,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 07:00:00
152,FRATLPFR00303,2025-05-28,8,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 08:00:00
153,FRATLPFR00303,2025-05-28,9,9,0.0,15.0,0.0,0.0,45.0,False,False,2025-05-28 09:00:00
154,FRATLPFR00303,2025-05-28,10,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 10:00:00
155,FRATLPFR00303,2025-05-28,11,9,0.0,25.0,0.0,0.0,35.0,False,False,2025-05-28 11:00:00
156,FRATLPFR00303,2025-05-28,12,9,0.0,5.0,0.0,0.0,55.0,False,False,2025-05-28 12:00:00
157,FRATLPFR00303,2025-05-28,13,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 13:00:00
158,FRATLPFR00303,2025-05-28,14,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 14:00:00
159,FRATLPFR00303,2025-05-28,15,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 15:00:00
160,FRATLPFR00303,2025-05-28,16,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 16:00:00
161,FRATLPFR00303,2025-05-28,17,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 17:00:00
162,FRATLPFR00303,2025-05-28,18,9,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 18:00:00
163,FRATLPFR00303,2025-05-28,19,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 19:00:00
164,FRATLPFR00303,2025-05-28,20,9,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 20:00:00
165,FRATLPFR00303,2025-05-28,21,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
